review_id,user_id,user_name,product_sys_id,product_id,rating,is_purchased,created_at,content
71542,2131123,Huynh Thi Phượng,prd_cf473cbb03,73771,5,False,2024-12-25T05:01:35.000000Z,"Chụp đẹp, chuyên nghiệp"
71544,1757127,Trần Văn Trọng,prd_8473a09d3d,66374,5,True,2024-12-25T09:35:21.000000Z,"tư vấn nhiệt tình, đúng nhu cầu sử dụng
nhân viên thân thiện, luôn có thái độ lịch sự với khách hàng"
71545,2131361,Đỗ Văn Chu Kin,prd_9322850f47,91270,4,False,2024-12-25T10:06:32.000000Z,"chất lượng ổn so với tầm giá, nhưng có điều các thông báo tin nhắn từ zalo hay messenger cực chậm"
71546,2131363,Sơn Trường,prd_3880de83c4,90905,5,False,2024-12-25T10:07:26.000000Z,Máy này siêu đẹp
71547,1215920,Lê Đình Hòa,prd_70544a180f,95014,5,False,2024-12-25T10:19:10.000000Z,Chip Ai mạnh k nhỉ
71550,2123886,Vo van danh,prd_0bd74b9c83,46376,5,False,2024-12-25T12:10:17.000000Z,con nay co còn ko shop xin gia
71551,1192534,nguyễn đông đức,prd_ed30d9d14e,72337,4,True,2024-12-25T12:43:53.000000Z,"được, giá ổn thôi, người dùng cơ bản nghe gọi giải trí ......"
71553,2131527,NGÔ THỊ THANH GIANG,prd_fdd5ca851b,59255,5,False,2024-12-25T14:07:38.000000Z,"Chi nhánh Bùi Văn Hoà không đủ nhân sự giao hàng nên đã chuyển sang cho Chi nhánh Phạm Văn Thuận, Chi nhánh Phạm Văn Thuận chuyên nghiệp nên sẽ mua hàng bên chi nhánh đó dài dài ạ"
71580,2121155,Trần Huy Thịnh,prd_9322850f47,91270,5,False,2024-12-25T15:00:04.000000Z,Trầnhuythịnh
71606,2123144,Hùng Camera,prd_7a05aaef72,90839,5,False,2024-12-25T15:00:04.000000Z,Tốt
71590,2122918,Vũ Thị Mai Quyên,prd_80d113ebae,49568,5,False,2024-12-25T15:00:04.000000Z,Hài lòng
71630,1869212,AIshin,prd_213c4b12c2,85128,5,True,2024-12-25T17:08:06.000000Z,ok rat totcâsdfasdfasdf
71632,1888296,Quân Ly,prd_ac7e2af78d,67378,5,True,2024-12-25T20:42:27.000000Z,"nhân viên nhiệt tình,dth"
71636,1456994,Chị Vân Anh,prd_9fc998614b,65137,5,True,2024-12-26T02:35:32.000000Z,điện thoại sau 10 tháng sử dụng xài vẫn xịn xò
71639,378917,Thùy Dương Đoàn,prd_5e363f3e4c,95960,5,False,2024-12-26T03:31:50.000000Z,"OPPO Reno13 series F 5G này ra mắt pin trâu, cầm nhẹ tay"
71644,2132450,Hoàng Diệp,prd_0c0b96edc5,95704,5,False,2024-12-26T05:31:44.000000Z,"Chưa sử dụng, chưa đánh giá đc"
71645,2118700,Nguyễn Quân,prd_e816693f3a,81802,5,False,2024-12-26T05:43:47.000000Z,"Hiệu năng rất cao cân được mọi tác vụ
Hệ điều hành tối ưu rất tôt"
71649,2132570,Le Nam,prd_ac7e2af78d,67378,5,False,2024-12-26T08:52:42.000000Z,K nợ xấu. K đóng góp trễ hạn . sao hồ sơ k đc duyệt nhỉ
71654,2132597,Anh Quốc Cường,prd_1cea860a2e,28229,5,False,2024-12-26T09:37:39.000000Z,đẹp quá 10 điểm
71655,437782,Mr Lâm,prd_12353d0e17,63399,5,True,2024-12-26T09:40:15.000000Z,Chất lượng và phục vụ rất chuyên nghiệp
71662,810071,Hoàng Tuấn Tùng,prd_b90e7e67b3,88715,5,True,2024-12-26T11:31:33.000000Z,Máy ổn nhân viên hỗ trợ nhiệt tình
71663,2095239,Anh Phú,prd_0a7de417d0,90306,5,False,2024-12-26T11:47:05.000000Z,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
71665,2125193,phạm lê hoàng,prd_73f804258d,73651,5,True,2024-12-26T13:35:08.000000Z,Máy này chơi game ngon nha ae
71714,1048227,Hồng Yến,prd_2520ad5fc1,66253,5,False,2024-12-26T15:00:02.000000Z, 
71869,1418444,Nguyễn Trần Gia Huy,prd_4d2e5643c4,70181,5,True,2024-12-27T02:28:35.000000Z,"Hàng dùng rất ngon, hiệu năng ổn, nhiều chức năng hữu ích. Chỉ ước gì nó có con chip mạnh hơn tí ;-;"
71873,577208,lê thảo vy,prd_404b64b638,88334,5,False,2024-12-27T04:55:41.000000Z,"Robot hút bụi Dreame X50 Ultra hút sạch bụi, có tự động giặt sấy giẻ lau bằng nước nóng siêu tiện"
71874,378917,Thùy Dương Đoàn,prd_404b64b638,88334,5,False,2024-12-27T05:02:38.000000Z,"Bản Dreame X50 Ultra này hút sạch hơn, giặt sấy giẻ lau bằng nước nóng giúp hạn chế mùi hôi rất hiệu quả"
71881,459455,Luân,prd_82b21bf4ec,25701,5,False,2024-12-27T07:31:17.000000Z,"Giám hỏi các vị đại hiệp giờ tới tết nguyên đán loại trang bị mang tên Ipad Mini6 này có đợt sale nào không chứ hả? 
Xin đa tạ các vị trước!"
71888,2133845,Quỳnh Hương,prd_d5aa89572a,87098,5,False,2024-12-27T09:43:52.000000Z,Đã mua dùng em này màu xám sang lắm nha. Màn hình đẹp được giá tốt
71889,1876549,Báchhh Trầnnn,prd_d5aa89572a,87098,5,False,2024-12-27T09:52:54.000000Z,Con này mình đang xài đc 3 tháng vào thấy rất mượt và pin khá là trâu nhé 5-6 tiếng lận đấy .
71890,430473,Nguyễn Thị Linh Giang,prd_d5aa89572a,87098,5,False,2024-12-27T09:55:06.000000Z,Mua được máy giá ngon mà ưng quá chừng
71891,2133855,Uyên Nhi,prd_d5aa89572a,87098,5,False,2024-12-27T09:56:56.000000Z,"Lap sài ngon, mượt"
71892,2133857,Thanh Thuý,prd_d5aa89572a,87098,5,False,2024-12-27T09:59:29.000000Z,"Xịn nha, mỏng nhẹ sang. Mua con máy ưng hết biết luôn. Nên mua nha mng"
71893,2133858,Nguyen Ngoc Bich,prd_d5aa89572a,87098,5,False,2024-12-27T10:00:51.000000Z,"Màn 16 đẹp, touchpad rộng rãi, bàn phím gõ sướng"
71894,2133862,Như Ngọc,prd_d5aa89572a,87098,5,False,2024-12-27T10:03:45.000000Z,"Máy sang  , xài mượt rất ưng luôn bạn mình ai trải nghiệm thử máy của mình cũng khen hết á 10/10 nha"
71895,2133889,Thủy Tiên,prd_d5aa89572a,87098,5,False,2024-12-27T10:46:49.000000Z,"Màn 16 inch nhưng khá gọn nhẹ, máy sang dùng mượt rất thích nha. Mang đi làm mà ai dùng thử cũng khen hết ạ"
72046,1970384,Nguyễn Huy Vũ,prd_618b775152,77853,5,False,2024-12-27T15:00:03.000000Z,Tốt
71978,2123886,Vo van danh,prd_ac7e2af78d,67378,5,False,2024-12-27T15:00:03.000000Z,ok tốt
72004,1707875,Quân,prd_56d55f2be0,91501,5,False,2024-12-27T15:00:03.000000Z,Phục vụ tốt sản phẩm chất lượng
72085,2134120,Ngọn Nến Vàng,prd_b1ff0c0080,43152,5,False,2024-12-27T15:00:04.000000Z,Nhan vien phuc vu tot
72101,969113,Le Xuan Hung,prd_9322850f47,91270,5,True,2024-12-28T13:21:12.000000Z,Phục vụ chu đáo
72330,812118,Nguyễn hoàng hạo,prd_71e49a2d69,83458,5,False,2024-12-28T15:00:04.000000Z,Nhân viên vui vẻ hòa đồng tư vấn nhiệt tình
72350,806838,Chị Phương,prd_7593df60b8,91088,5,False,2024-12-28T15:00:04.000000Z,Các bạn nhân viên Cellphones Q4 hỗ trợ nhiệt tình và luôn vui vẻ.
72319,2135344,Caolethu,prd_38eb5d9e86,59258,4,False,2024-12-28T15:00:04.000000Z,Dc
72229,826737,Hiếu,prd_56d230098c,59257,5,False,2024-12-28T15:00:04.000000Z,Nhân viên ca đó rất nhiệt tình. Ở lại đến hơn 12h đêm để hỗ trợ khách. Tôi rất trân trọng!
72385,1892043,Văn chiều Trần,prd_618b775152,77853,5,True,2024-12-28T20:40:37.000000Z,"Tốt  bền đẹp . 
Chụp ok mượt mà chỉ nhánh hết pin thôi"
72388,2135816,Nguyễn Khai,prd_618b775152,77853,5,True,2024-12-28T23:16:36.000000Z,Điện thoại tốt chụp ảnh đệp
72400,2136477,e Khải,prd_8473a09d3d,66374,5,True,2024-12-29T11:16:07.000000Z,dữ liệu nên sang hơi lâu thôi chứ chị nhân viên hỗ trợ dễ thương với nhiệt tình lắm ạ
72402,2132204,PHAN THIÊN PHÚC,prd_dc4e7411ce,87101,5,True,2024-12-29T12:20:25.000000Z,sai số đo nhịp tim lớn
72403,2136540,Phan Ngân,prd_301071391b,62296,5,False,2024-12-29T12:41:42.000000Z,con mi 13t h còn ko shop giá ra sao
72407,1096644,Công Trứ Nguyễn,prd_e816693f3a,81802,5,False,2024-12-29T14:04:19.000000Z,"E thấy có quảng cáo trả 139k/1 ngày mặt hàng iPad m4 này, bên mình còn triển khai chương trình này không ạ?"
72507,2136662,Diệu Linh,prd_66b3e3f719,16520,5,False,2024-12-29T15:00:04.000000Z,Không có
72494,2136652,Thương,prd_0cb8b45d51,58846,5,False,2024-12-29T15:00:04.000000Z,Ok khong có gì để góp ý 
72532,2136674,Trần Hùng,prd_8362b4e728,88564,5,False,2024-12-29T15:00:04.000000Z,Rất 0k
72523,2136667,Song Chinh,prd_ac7e2af78d,67378,5,False,2024-12-29T15:00:04.000000Z,Chị gái setup điện thoại rất xinh 
72492,446443,Lê Nhựt Minh,prd_4c0627abfd,77351,5,False,2024-12-29T15:00:04.000000Z,Những sản phẩm mới và hot (như Mac Mini M4) nên nhập nhiều để khách không phải đợi
72593,2136715,Thiên Thọ,prd_9322850f47,91270,5,False,2024-12-29T15:00:05.000000Z,good
72605,15245,Nguyễn Phước Nhân,prd_3859ab6c0b,57497,5,True,2024-12-30T03:23:28.000000Z,"ok, khá mượt. nhỏ gọn"
72606,1586360,Trang,prd_93b900fd6f,71386,5,True,2024-12-30T03:36:32.000000Z,máy nhanh nóng. còn phải trải nghiệm thêm
72608,1375299,Phan Tấn Lộc,prd_618b775152,77853,5,True,2024-12-30T03:59:39.000000Z,Giá thu củ bao nhiêu v ạ mua hồi 4 tháng 8 ạ
72616,2104803,lâm kiệt em,prd_618b775152,77853,5,True,2024-12-30T06:54:07.000000Z,sản phẩm rất ok
72619,962477,vũ văn kiên,prd_f7f4a4dbcc,85280,5,True,2024-12-30T07:55:48.000000Z,"Sản phẩm tốt, xài rất mượt"
72632,425236,Nguyễn Thành Lộc,prd_27a5886d36,53677,5,False,2024-12-30T14:57:15.000000Z,Cam sài nét dùng để chăm người lớn tuổi hoặc con nít là chuẩn
72754,2137968,Duy Khang,prd_73f804258d,73651,5,False,2024-12-30T15:00:04.000000Z,Rất tốt
72655,2137966,Hồ .T. thủy,prd_9322850f47,91270,5,False,2024-12-30T15:00:04.000000Z,Tốt
72773,2137948,Hà Tấn,prd_8dc8b15696,90118,5,False,2024-12-30T15:00:05.000000Z,"Làm việc khá chuyên nghiệp, không gian và hàng hoá khá đa dạng. Nhưng kiến thức về sản phẩm của nhân viên còn yếu, kĩ thuật dán kính cường lực còn kém khi kính có khung để dùng thì nhân viên không biết dùng. Cho thấy đào tạo chưa được kĩ càng. Đây là những góp ý chân thành từ tôi để bộ máy của bạn được phát triển tốt hơn. "
72790,378917,Thùy Dương Đoàn,prd_b7f0d38211,91454,5,False,2024-12-31T07:03:37.000000Z,Ecovacs T50 Pro Omni có tính năng nhận diện vết bẩn và lau lại nếu chưa sạch mà mình rất thích. Lại còn tự động giặt sấy giẻ lau nhà nữa thì quá tuyệt vời cho mức giá này
72798,761500,Trần Thành Lợi,prd_e3c0e295fd,31242,5,False,2024-12-31T11:14:41.000000Z,"Hàng giao nguyên seal, đẹp, nhìn chất lượng. Để lắp lên xe mới đánh giá chất lượng. Có thẻ nhớ kèm theo"
72800,2139048,a Thiện,prd_0652892c40,29095,5,True,2024-12-31T11:59:36.000000Z,Máy đẹp xịn rẻ nhân viên dễ thương nhiệt tình lắm nah
72935,2133796,Anh Long,prd_38eb5d9e86,59258,5,False,2024-12-31T15:00:07.000000Z,"Nhân viên Quảng tư vấn tốt, chủ động chào hỏi, nhiệt tình và mình cảm thấy rất hài lòng tại lần mua hàng này, mình sẽ ghé cellphones 51 ngô xuân quảng mua hàng thật nhiều"
72931,2139212,Thương Huyền,prd_82eadca4f3,68859,5,False,2024-12-31T15:00:07.000000Z,Không có ạ
72955,2072599,Nguyễn Hoàng Anh Thy,prd_6236d8bd50,59254,5,True,2025-01-01T09:29:38.000000Z,"29 ngày nữa mới biết đc😂 Trc mắt là thấy màu đẹp, máy cầm vừa tay👍"
72956,1622336,Nguyễn Hùng,,0,5,False,2025-01-01T10:06:23.000000Z,chuot ok chuot ok
72957,2140428,Cao Quan,prd_585c2fef21,49383,5,False,2025-01-01T10:48:53.000000Z,Nào có hàng với giá sao vậy ạ?
72961,833093,Duy,prd_d6f5d2980d,91186,5,True,2025-01-01T11:38:45.000000Z,"NV nhiệt tình, chế độ bảo hành, đổi trả phù hợp"
72962,962278,Nguyễn Văn Dũng,prd_ac45995888,94868,5,False,2025-01-01T12:33:58.000000Z,"sp đẹp quá ok, QL hỗ trợ nhiệt tình"
72975,2131955,Xuân Trần,prd_0cb8b45d51,58846,5,False,2025-01-01T15:00:03.000000Z,Rất tốt
73066,1431015,Lương Văn Ngọ,prd_f7f4a4dbcc,85280,5,False,2025-01-01T15:00:03.000000Z,Các bạn nhân viên tư vấn nhiệt tình
73063,386194,Nguyễn Long,prd_81afc5cf3f,72303,5,False,2025-01-01T15:00:03.000000Z,Tốt
73013,1992288,Phạm Minh  Trường ,prd_c3559df673,78316,5,False,2025-01-01T15:00:03.000000Z,Vui vẻ hạnh phúc 
73015,2140681,Chinh,prd_4e29c1fd0e,87129,5,False,2025-01-01T15:00:03.000000Z,Ok
73093,2133849,Minh Khôi,prd_d53c113941,88689,5,False,2025-01-02T04:26:25.000000Z,"màn đẹp lắm, ưng."
73094,2133843,Cao Nam,prd_d53c113941,88689,5,False,2025-01-02T04:26:40.000000Z,Mua máy về bất ngờ máy mỏng nhìn sang trọng. I7 giá này quá ưng. Nhân viên tư vấn cho con này quá hài lòng.
73095,2141540,Mạnh Lùi,prd_fc38007532,80473,5,False,2025-01-02T05:10:28.000000Z,Mua góp s thành tiền mặt v ad
73099,2140004,nguyen Thi Thai,prd_9322850f47,91270,5,True,2025-01-02T08:19:22.000000Z,Màu đẹp. Màn hình đẹp
73105,1215920,Lê Đình Hòa,prd_3880de83c4,90905,5,False,2025-01-02T10:21:11.000000Z,"1,2kg mà vẫn có khe chờ nâng ram đỉnh thật sự"
73106,2133856,Lyly,prd_d5aa89572a,87098,5,False,2025-01-02T10:28:44.000000Z,"Tui học kế toàn dùng con này phê nha, cấu hình mượt, màn hình đẹp"
73107,2141830,Nguyễn Đình Hà,prd_d53c113941,88689,5,False,2025-01-02T10:42:21.000000Z,giá tốt mà chạy i7 dùng rất thích
73109,2141830,Nguyễn Đình Hà,prd_d5aa89572a,87098,5,False,2025-01-02T10:44:17.000000Z,"Màn to , build cứng cáp , vỏ kim loại dùng ngon nên mua các b nhé"
73226,1020861,Lê Kim Thương,prd_cf473cbb03,73771,5,False,2025-01-02T15:00:04.000000Z,Nhân viên tư vấn online nhiệt tình 
73137,2142082,Lục sơn Hải,prd_351c031949,95461,5,False,2025-01-02T15:00:04.000000Z,Dùng gần được 1 tuần rôi. Cảm thấy ổn
73117,1986284,Bùi Tùng Dương,prd_0bce3ed238,88446,5,False,2025-01-02T15:00:04.000000Z,Củ sạc của sản phẩm không thể sử dụng được
73230,1524343,Trương Công Viên,prd_5fbeea87a5,85477,5,True,2025-01-02T15:35:35.000000Z,máy ok nhân viên ok
73232,2142125,TRAN MINH NHAT,prd_84be979567,84464,5,False,2025-01-02T15:51:28.000000Z,"Long Xuyên, An Giang hiênk tại có hàng không vậy ạ"
73240,861511,Trịnh Bảo Tín,prd_7593df60b8,91088,5,True,2025-01-03T03:01:21.000000Z,"Xài ok, nhân viên hỗ trợ nhiệt tình, màn ok, tính năng ok, pin tầm 2-3 ngày cấu hình mạnh"
73250,2143096,Anh Hùng,prd_56d230098c,59257,5,True,2025-01-03T07:42:51.000000Z,"Hiệu năng tốt, chụp đẹp, chuyên nghiệp. Cảm giác cầm máy ko bị cấn, rất thoải mái,"
73254,340541,Tiến Tài,prd_29369cf6cb,82889,5,False,2025-01-03T08:50:54.000000Z,Nv tư vấn dễ thương nhiệt tình
73375,2110357,Trần Khánh Hoà,prd_38eb5d9e86,59258,5,False,2025-01-03T15:00:05.000000Z,tuyệt vời
73381,2143499,Thong Nguyen,prd_b90e7e67b3,88715,5,False,2025-01-03T15:00:05.000000Z,Hài lòng 
73434,1500930,Quang Vinh Trương,prd_7aae35f502,48862,4,True,2025-01-04T09:33:40.000000Z,"đã mua và sử dụng sau một thời gian, pin lâu, màn hình lớn mượt với tần số quét cao, không bị giật lắc, tác vụ đều tốt. Tuy nhiên, nhược điểm là khi chơi game nặng về cấu hình thì chip khá nóng, ngoài ra hệ điều hành của xiaomi chưa có nhiều chức năng hỗ trợ cho trải nghiệm người dùng, một vài phần mềm vẫn chưa được tương thích hoàn toàn với hệ điều hành (ví dụ đơn giản như thay đổi dark theme, light theme của xiaomi hyperOS chưa support hoàn toàn với một số app như Facebook, chưa cho phép người dùng thay đổi về kích thước màn hình khi xoay ngang). Nói chung, Xiaomi Pad 6 là một thiết bị có phần cứng tốt, thiết kệ đẹp bắt mắt nhưng về phần mềm và hệ điều hành cần phải cải thiện. Việc hãng liên tục cho ra mắt các bản cập nhật cho hệ điều hành cũng đảm bảo cho người dùng có thể yên tâm về trải nghiệm lâu dài."
73465,2144959,Le The Hoang,prd_73f804258d,73651,5,False,2025-01-04T15:00:04.000000Z,"Nhân viên cực kỳ đáng yêu nha, nhỏ nhẹ, lịch sự, mềm mỏng "
73578,1287079,Nam Hồ,prd_6236d8bd50,59254,5,False,2025-01-05T05:13:39.000000Z,Hủy giúp mình đơn 00175S2412001996. Chờ lâu quá mình k chờ đc. Mình mua chi nhánh khác rồi
73579,453303,Khôi Linh,prd_a8fd8a302f,53270,5,False,2025-01-05T05:25:54.000000Z,Mình muốn thu cũ đổi mới thí số tiền cần bù lên đời có cho trả góp khôbg và lãi suất như thế nào ạh? Xin được tư vấn
73581,2146017,C Thanh,prd_18bb637e61,88563,5,True,2025-01-05T07:19:28.000000Z,Nhân viên hỗ trợ nhiệt tình
73591,1891412,LN Hoài Nguyên,prd_618b775152,77853,5,True,2025-01-05T14:20:07.000000Z,Nhân viên rất nhiệt tình và giải thích dễ hiểu
73612,2146394,Nguyễn Thị Thảo,prd_73f804258d,73651,5,False,2025-01-05T15:00:03.000000Z,Không có ý kiến
73721,2146395,Thiệnhiềnpd  Nhật Tú,prd_8362b4e728,88564,5,False,2025-01-05T15:00:04.000000Z,Nhân viên tư vấn nhiệt tình
73730,2137662,Trần Higo,prd_73f804258d,73651,5,False,2025-01-05T15:00:04.000000Z,Tốt 
73706,2102379,dinh hong Kin,prd_3d8dd790d6,62277,5,False,2025-01-05T15:00:04.000000Z,Phát huy nhé
73742,2147076,Trần Thị Minh Thuận,prd_e044065dfa,36461,5,False,2025-01-06T03:20:24.000000Z,hủy đơn giúp mình nha
73745,2147242,Đông,prd_73191e1435,50348,5,False,2025-01-06T06:49:30.000000Z,Store nào đang có máy rog phone 6 ở tphcm vậy ạ
73748,2147283,Lê phong,prd_b87ad882f9,95518,5,False,2025-01-06T07:59:16.000000Z,Xin giá bán bản 14pro 8-256
73760,2147653,Nguyễn Vĩnh Quốc,prd_81afc5cf3f,72303,5,True,2025-01-06T14:53:13.000000Z,"Ổn, mượt. Uhm nhân viên thân thiện, nhiệt tình ha"
73836,1747111,Thảo Nhi,prd_7920b1efdb,67006,4,False,2025-01-06T15:00:04.000000Z,CSKH onl trả lời tnhan chậm còn lại ok
73811,627996,Trương Ngọc Thiên Nhị,prd_c0d869647c,94091,5,False,2025-01-06T15:00:04.000000Z,
73800,871378,Khan Nguyen,prd_de4cce3639,52305,5,False,2025-01-06T15:00:04.000000Z,"Sản phẩm tốt, nhân viên tư vấn tận tình đầy đủ"
73799,2147683,Phương Anh,prd_7eb46246c0,66567,5,False,2025-01-06T15:00:04.000000Z,Nhiệt tình nên tăng lương cho nhân viên ạ 
73789,1401918,Thành Khá,prd_f7f4a4dbcc,85280,5,False,2025-01-06T15:00:04.000000Z,"Đánh giá về dịch vụ tại CellphoneS rất tốt, tư vấn dịch vụ đầy đủ. Có chương trình giảm giá cho sinh viên khi mua sản phẩm tại cửa hàng. "
73856,855291,Lê Anh Tuân,prd_f7f4a4dbcc,85280,5,True,2025-01-07T02:22:55.000000Z,Máy hiệu năng siêu mượt.chụp ảnh đẹp.sạc nhanh nhỏ gọn.hữu ích không ngờ.
73862,2133846,Như Quỳnh,prd_3880de83c4,90905,5,False,2025-01-07T07:51:36.000000Z,"Máy nhẹ thiệt sự , chip mới chạy  mượt . Dùng tgian xem sao 🫶🏻"
73863,1876549,Báchhh Trầnnn,prd_3880de83c4,90905,5,False,2025-01-07T07:53:54.000000Z,Nhẹ nhỉ có 1.2kg . Ra giêng chắc sẽ quất em này thấy ngon choét
73864,1520268,Nguyễn Thanh Thảo,prd_3880de83c4,90905,5,False,2025-01-07T07:54:32.000000Z,"máy trông oke nha. Mình dùng để code, thiết kế đơn giản và chơi LOL đều mượt cả, pin cũng okela xài lâu không cần sạc nhiều"
73865,2141830,Nguyễn Đình Hà,prd_3880de83c4,90905,5,False,2025-01-07T07:55:04.000000Z,con này pin trâu màn đẹp giá tốt dùng ok thật sự
73866,2133849,Minh Khôi,prd_3880de83c4,90905,5,False,2025-01-07T07:57:03.000000Z,máy dùng rất đã
73868,2133855,Uyên Nhi,prd_3880de83c4,90905,5,False,2025-01-07T08:00:02.000000Z,"Máy công nhận nhẹ thật, chạy nhanh pin sài cũng lâu, nhân viên tư vấn nhiệt tình dễ thương nên đánh giá 5*"
73870,2133850,Thảo Dung,prd_3880de83c4,90905,5,False,2025-01-07T08:32:58.000000Z,"Máy mỏng nhẹ ,  mình rất thích ram nâng cấp được , giá cả phải chăng , hợp với nhu cầu của mình"
73871,2133845,Quỳnh Hương,prd_3880de83c4,90905,5,False,2025-01-07T08:48:06.000000Z,Đã dùng qua con này rất ok. Mỏng nhẹ mà nâng cấp được ram với ổ cứng nha.
73872,2133858,Nguyen Ngoc Bich,prd_3880de83c4,90905,5,False,2025-01-07T08:57:58.000000Z,"Dùng cả ngày không hết pin, rất tốt"
73874,1039233,Bac,prd_8600879128,97391,5,True,2025-01-07T10:08:19.000000Z,"Máy xài ok,chất lượng tốt hài lòng với chất lượng"
73921,2149080,Thảo Nhím,prd_38eb5d9e86,59258,5,False,2025-01-07T15:00:04.000000Z,Sản phẩm rất OK 
73903,1668052,Nguyễn Hải,prd_618b775152,77853,5,False,2025-01-07T15:00:04.000000Z,Nhân viên nhiệt tình
73941,2149099,Bình Nhỏs,prd_868b524234,66676,5,False,2025-01-07T15:00:04.000000Z,Rất ok
73953,1359127,Quang Hào Trần,prd_f7252a738e,61511,5,False,2025-01-07T18:15:04.000000Z,"Sp tốt, tư vấn nhiệt tình"
73954,2134492,Đoàn Hà Duy,prd_9322850f47,91270,5,True,2025-01-07T19:00:02.000000Z,"Đẹp, sang, màn hình hiển thị  tuyệt vời phần mềm HiOS của Tecno xài rất thích mượt mà  ổn định hơn HyperOS của Xiaomi. Chụp hình và quay phim khá ổn có thể nói là đẹp hơn tầm giá của nó.Con chip G100  mát máy ko nóng.Rất đáng mua."
73955,2149784,Nguyễn Ngọc hải,prd_6345d04a6d,65919,5,False,2025-01-07T21:11:02.000000Z,Đặt trả góp mà e bấm nhầm thành trả thẳng ạ . Mong hủy hộ e ạ
73957,2143455,Nguyễn Vũ,prd_98ed24ed12,90095,5,True,2025-01-08T00:49:37.000000Z,"không hài lòng về giá , sản phẩm tệ"
73960,1149320,PHONG SUONG,prd_38eb5d9e86,59258,5,True,2025-01-08T03:48:14.000000Z,"Tuyệt vời
chúc CellphoneS tiến xa hơn nữa"
73965,757517,Chau Lam Minh,prd_27b5e58ec8,93236,5,True,2025-01-08T05:22:38.000000Z,"Nhân viên tư vấn tốt, nhiệt tình"
73970,2143514,Trần Văn Hòa,prd_618b775152,77853,5,True,2025-01-08T06:52:48.000000Z,"Mới mua hôm 5/1 rất ok máy xử lý rất mượt ko có chỗ chê, chơi game có nóng nhưng ko quá cao,mau hết pin mà bù lại sạc nhanh 33w nên ko ảnh hưởng gì"
73977,2150223,Chị Linh Trang,prd_4c0627abfd,77351,5,True,2025-01-08T10:25:55.000000Z,Tuyệt vời ......
73979,2150238,trần duyên,prd_ff356411f2,88373,5,False,2025-01-08T10:44:06.000000Z,Màn chuẩn mà giá này quá oki rồi
74127,2150501,Dương Điền Thaco Auto,prd_6236d8bd50,59254,5,False,2025-01-08T15:00:04.000000Z,"Đội ngũ nhân viên nhiệt tình tư vấn hỗ trợ kịp thời, đặc biệt chỗ Chú Bảo Vệ mình cực kỳ thích thái độ của chú, vui vẻ niềm nở tận tình, đánh giá 10 sao cho chú bảo vệ luôn nhé"
74143,2150509,Lê Thắng,prd_1caccfbbc5,83012,4,False,2025-01-08T15:00:04.000000Z,Cần tìm hiểu thêm về phụ kiện liên quan đến máy 
74177,1625095,Phạm Phúc Hậu,prd_9322850f47,91270,5,True,2025-01-08T17:36:09.000000Z,"Màn hình đẹp, độ sáng vừa phải. Loa nghe ổn, phù hợp để giải trí"
74178,523568,Lưu thiện vũ,prd_73f804258d,73651,5,True,2025-01-08T20:12:28.000000Z,Đt tầm trung dùng tốt nhất năm 2024
74186,2151433,Huỳnh Anh,prd_a244281cfd,31495,5,False,2025-01-09T05:36:41.000000Z,hủy đơn giúp e e chon sai sản phẩm e muốn chọn ip 15
74194,713589,Lê ngọc Huyền,,0,5,False,2025-01-09T11:33:58.000000Z,gói cước tốt
74201,2151818,Vũ Thành Long,prd_2520ad5fc1,66253,5,True,2025-01-09T13:11:32.000000Z,Ok tại cellphones 300 nguyễn trãi
74349,2141482,Lê Minh Trung,prd_655887bf78,72334,5,False,2025-01-09T15:00:04.000000Z,5*
74297,2151948,Vanessa Huynh,prd_c3ca0f8512,90116,5,False,2025-01-09T15:00:04.000000Z,Tạm thời ổn
74311,2086962,Đào Thị Bích,prd_56ab1a0aed,90443,5,False,2025-01-09T15:00:04.000000Z,Không
74365,1052990,Anh Hiển,prd_4c0627abfd,77351,5,False,2025-01-10T04:46:54.000000Z,Mua máy này có kèm pencil ko shop?
74368,2153009,Khúc Văn Tiến,prd_df09c91076,65014,5,False,2025-01-10T08:06:37.000000Z,mình chưa thấy xác nhận
74371,2147630,ngọc đức,prd_73f804258d,73651,5,True,2025-01-10T10:56:17.000000Z,Ngon trong tầm giá
74374,14352,Phạm Hậu,prd_8ed8089312,79193,5,True,2025-01-10T11:32:32.000000Z,Mình thấy web bảo hành 24 tháng mà bạn bán hàng bảo chỉ 12 tháng?
74413,392337,Nguyễn Đức Tài,prd_56d230098c,59257,5,False,2025-01-10T15:00:03.000000Z,Mình nghĩ nhân viên tư vấn cần cải thiện cách hỗ trợ khách hàng
74412,1509318,Võ Minh Luân,prd_566e2bb9f7,96778,5,False,2025-01-10T15:00:03.000000Z,Nhân viên tư vấn nhiệt tình rõ ràng
74462,2154055,Nguyễn Vũ,prd_81afc5cf3f,72303,5,False,2025-01-10T17:50:18.000000Z,Bến tre có hàng chưa ạ
74464,1891495,Nguyen Viet,prd_5e363f3e4c,95960,4,False,2025-01-11T02:59:48.000000Z,Xdtttguerrrrrt8yder
